VOC,Temperature,Humidity,VQI,label,status
0.037,27.7,70,85.74600188912774,1,Moderate
0.037,27.7,70,85.74600188912774,1,Moderate
0.037,27.7,70,85.74600188912774,1,Moderate
0.037,27.6,70,86.33423718324538,1,Moderate
0.037,27.5,70,86.92247247736303,1,Moderate
0.037,27.5,71,87.63675819164875,2,Fresh
0.037,27.5,71,87.63675819164875,2,Fresh
0.037,27.5,71,87.63675819164875,2,Fresh
0.037,27.5,71,87.63675819164875,2,Fresh
0.037,27.5,71,87.63675819164875,2,Fresh
0.037,27.5,71,87.63675819164875,2,Fresh
0.0332,27.5,71,88.55730082730766,2,Fresh
0.0332,27.4,71,89.14553612142532,2,Fresh
0.0332,27.4,71,89.14553612142532,2,Fresh
0.0332,27.4,71,89.14553612142532,2,Fresh
0.0332,27.4,71,89.14553612142532,2,Fresh
0.0332,27.4,71,89.14553612142532,2,Fresh
0.0332,27.4,71,89.14553612142532,2,Fresh
0.0332,27.4,71,89.14553612142532,2,Fresh
0.0332,27.4,71,89.14553612142532,2,Fresh
0.0332,27.4,71,89.14553612142532,2,Fresh
0.0332,27.3,71,89.73377141554295,2,Fresh
0.0332,27.4,72,89.85982183571105,2,Fresh
0.0335,26.9,80,90.12328187088787,2,Fresh
0.0335,26.9,79,90.8375675851736,2,Fresh
0.0335,26.9,78,91.55185329945931,2,Fresh
0.0335,26.9,79,90.8375675851736,2,Fresh
0.0335,27.0,78,92.14008859357696,2,Fresh
0.0335,27.0,78,92.14008859357696,2,Fresh
0.0335,27.0,77,92.85437430786267,2,Fresh
0.0354,27.0,77,92.39410299003322,2,Fresh
0.0392,27.0,78,90.75927464008859,2,Fresh
0.0335,27.0,79,91.42580287929125,2,Fresh
0.0335,27.0,78,92.14008859357696,2,Fresh
0.0335,27.0,78,92.14008859357696,2,Fresh
0.0335,27.0,78,92.14008859357696,2,Fresh
0.0318,27.0,79,91.83762458471762,2,Fresh
0.0318,27.0,79,91.83762458471762,2,Fresh
0.0318,27.0,79,91.83762458471762,2,Fresh
0.0318,27.0,80,91.1233388704319,2,Fresh
0.0318,27.0,79,91.83762458471762,2,Fresh
0.0318,27.0,79,91.83762458471762,2,Fresh
0.0335,27.0,78,92.14008859357696,2,Fresh
0.0318,27.0,78,92.55191029900332,2,Fresh
0.0301,27.0,78,92.96373200442969,2,Fresh
0.0301,27.0,78,92.96373200442969,2,Fresh
0.0301,27.0,78,92.96373200442969,2,Fresh
0.0301,27.0,78,92.96373200442969,2,Fresh
0.0301,26.9,78,92.37549671031202,2,Fresh
0.0318,27.0,77,93.26619601328903,2,Fresh
0.0318,27.0,78,92.55191029900332,2,Fresh
0.0318,27.0,78,92.55191029900332,2,Fresh
0.0318,27.0,78,92.55191029900332,2,Fresh
0.0318,27.0,78,92.55191029900332,2,Fresh
0.0354,27.0,78,91.67981727574751,2,Fresh
0.0354,27.0,78,91.67981727574751,2,Fresh
0.0354,27.0,79,90.9655315614618,2,Fresh
0.0412,27.1,80,88.25797179336848,2,Fresh
0.0412,27.1,79,88.9722575076542,2,Fresh
0.0455,27.1,79,87.93059084098755,2,Fresh
0.0455,27.3,78,87.46840596703798,2,Fresh
0.0455,27.3,78,87.46840596703798,2,Fresh
0.0455,27.3,77,88.18269168132369,2,Fresh
0.0455,27.3,77,88.18269168132369,2,Fresh
0.0455,27.3,77,88.18269168132369,2,Fresh
0.0455,27.4,76,88.30874210149176,2,Fresh
0.0455,27.4,76,88.30874210149176,2,Fresh
0.0412,27.4,76,89.35040876815843,2,Fresh
0.0412,27.4,76,89.35040876815843,2,Fresh
0.0412,27.4,76,89.35040876815843,2,Fresh
0.0433,27.4,75,89.55597355221158,2,Fresh
0.0412,27.4,75,90.06469448244414,2,Fresh
0.0433,27.4,75,89.55597355221158,2,Fresh
0.0455,27.4,75,89.02302781577748,2,Fresh
0.0412,27.4,75,90.06469448244414,2,Fresh
0.0412,27.4,75,90.06469448244414,2,Fresh
0.0372,27.4,75,91.03368673050616,2,Fresh
0.0391,27.3,75,91.16165070679433,2,Fresh
0.0392,27.4,75,90.54919060647515,2,Fresh
0.0392,27.3,75,91.13742590059277,2,Fresh
0.0392,27.4,76,89.83490489218944,2,Fresh
0.0392,27.3,76,90.42314018630707,2,Fresh
0.0392,27.4,76,89.83490489218944,2,Fresh
0.0392,27.4,76,89.83490489218944,2,Fresh
0.0392,27.3,76,90.42314018630707,2,Fresh
0.0392,27.3,77,89.70885447202134,2,Fresh
0.0392,27.3,77,89.70885447202134,2,Fresh
0.0392,27.3,76,90.42314018630707,2,Fresh
0.0412,27.3,76,89.93864406227605,2,Fresh
0.0412,27.3,76,89.93864406227605,2,Fresh
0.0412,27.3,77,89.22435834799035,2,Fresh
0.0412,27.3,77,89.22435834799035,2,Fresh
0.0412,27.3,77,89.22435834799035,2,Fresh
0.0412,27.3,78,88.51007263370462,2,Fresh
0.0412,27.3,77,89.22435834799035,2,Fresh
0.0412,27.3,77,89.22435834799035,2,Fresh
0.0412,27.3,76,89.93864406227605,2,Fresh
0.0412,27.3,76,89.93864406227605,2,Fresh
0.0412,27.3,77,89.22435834799035,2,Fresh
0.0433,27.3,76,89.4299231320435,2,Fresh
0.0433,27.3,76,89.4299231320435,2,Fresh
0.0433,27.3,76,89.4299231320435,2,Fresh
0.0433,27.3,77,88.71563741775779,2,Fresh
0.0412,27.3,77,89.22435834799035,2,Fresh
0.0412,27.3,76,89.93864406227605,2,Fresh
0.0412,27.2,76,90.52687935639372,2,Fresh
0.0412,27.2,76,90.52687935639372,2,Fresh
0.0412,27.2,76,90.52687935639372,2,Fresh
0.0412,27.2,76,90.52687935639372,2,Fresh
0.0412,27.2,76,90.52687935639372,2,Fresh
0.0435,27.2,77,89.25542309947235,2,Fresh
0.0435,27.2,77,89.25542309947235,2,Fresh
0.0435,27.2,76,89.96970881375806,2,Fresh
0.0435,27.2,76,89.96970881375806,2,Fresh
0.0435,27.2,76,89.96970881375806,2,Fresh
0.0435,27.1,76,90.5579441078757,2,Fresh
0.0435,27.1,76,90.5579441078757,2,Fresh
0.0435,27.1,76,90.5579441078757,2,Fresh
0.0435,27.1,76,90.5579441078757,2,Fresh
0.0435,27.1,76,90.5579441078757,2,Fresh
0.0435,27.1,76,90.5579441078757,2,Fresh
0.0412,27.1,76,91.11511465051134,2,Fresh
0.0412,27.1,76,91.11511465051134,2,Fresh
0.0412,27.1,76,91.11511465051134,2,Fresh
0.0412,27.1,76,91.11511465051134,2,Fresh
0.0412,27.1,76,91.11511465051134,2,Fresh
0.0412,27.1,76,91.11511465051134,2,Fresh
0.0412,27.1,76,91.11511465051134,2,Fresh
0.0412,27.1,76,91.11511465051134,2,Fresh
0.0412,27.1,76,91.11511465051134,2,Fresh
0.0412,27.1,76,91.11511465051134,2,Fresh
0.0412,27.1,76,91.11511465051134,2,Fresh
0.0412,27.1,76,91.11511465051134,2,Fresh
0.0412,27.1,76,91.11511465051134,2,Fresh
0.0412,27.1,76,91.11511465051134,2,Fresh
0.0435,27.1,77,89.84365839358999,2,Fresh
0.0435,27.1,77,89.84365839358999,2,Fresh
0.0435,26.9,71,88.41508696501856,2,Fresh
0.0435,26.9,71,88.41508696501856,2,Fresh
0.0435,26.9,71,88.41508696501856,2,Fresh
0.0435,26.9,71,88.41508696501856,2,Fresh
0.0435,27.0,71,89.00332225913623,2,Fresh
0.0435,27.0,71,89.00332225913623,2,Fresh
0.0469,27.0,71,88.1796788482835,2,Fresh
0.0469,27.0,71,88.1796788482835,2,Fresh
0.0469,27.0,71,88.1796788482835,2,Fresh
0.0469,27.0,71,88.1796788482835,2,Fresh
0.0469,27.0,71,88.1796788482835,2,Fresh
0.0469,27.0,70,87.46539313399778,2,Fresh
0.0469,27.0,71,88.1796788482835,2,Fresh
0.0469,27.0,71,88.1796788482835,2,Fresh
0.0469,27.0,71,88.1796788482835,2,Fresh
0.0469,27.0,71,88.1796788482835,2,Fresh
0.0469,27.0,71,88.1796788482835,2,Fresh
0.0433,27.0,71,89.05177187153932,2,Fresh
0.0433,27.0,71,89.05177187153932,2,Fresh
0.0433,27.0,71,89.05177187153932,2,Fresh
0.0433,27.0,71,89.05177187153932,2,Fresh
0.0433,27.0,70,88.3374861572536,2,Fresh
0.0433,27.1,70,87.74925086313593,2,Fresh
0.0433,27.0,71,89.05177187153932,2,Fresh
0.0433,27.0,71,89.05177187153932,2,Fresh
0.0418,27.0,71,89.41514396456257,2,Fresh
0.0418,27.0,71,89.41514396456257,2,Fresh
0.0418,27.0,71,89.41514396456257,2,Fresh
0.0418,27.0,71,89.41514396456257,2,Fresh
0.0418,27.0,71,89.41514396456257,2,Fresh
0.0418,27.0,71,89.41514396456257,2,Fresh
0.0418,27.0,71,89.41514396456257,2,Fresh
0.0418,27.0,71,89.41514396456257,2,Fresh
0.0418,27.0,72,90.12942967884828,2,Fresh
0.0418,27.0,72,90.12942967884828,2,Fresh
0.0418,27.0,71,89.41514396456257,2,Fresh
0.0476,27.0,71,88.01010520487264,2,Fresh
0.0476,27.0,71,88.01010520487264,2,Fresh
0.0454,27.0,71,88.54305094130677,2,Fresh
0.0454,27.0,71,88.54305094130677,2,Fresh
0.0454,26.9,71,87.9548156471891,2,Fresh
0.0454,26.9,71,87.9548156471891,2,Fresh
0.0454,26.9,71,87.9548156471891,2,Fresh
0.0454,26.9,71,87.9548156471891,2,Fresh
0.0454,26.9,71,87.9548156471891,2,Fresh
0.0454,27.0,71,88.54305094130677,2,Fresh
0.0454,26.9,71,87.9548156471891,2,Fresh
0.044,26.8,71,87.70572763989317,2,Fresh
0.044,26.9,71,88.29396293401082,2,Fresh
0.044,26.8,71,87.70572763989317,2,Fresh
0.044,26.9,71,88.29396293401082,2,Fresh
0.044,26.9,71,88.29396293401082,2,Fresh
0.044,26.8,71,87.70572763989317,2,Fresh
0.044,26.9,71,88.29396293401082,2,Fresh
0.044,26.9,71,88.29396293401082,2,Fresh
0.044,26.8,70,86.99144192560745,1,Moderate
0.044,26.9,70,87.5796772197251,2,Fresh
0.0487,26.9,70,86.44111132825222,1,Moderate
0.0487,26.9,70,86.44111132825222,1,Moderate
0.0487,26.9,70,86.44111132825222,1,Moderate
0.0487,26.9,70,86.44111132825222,1,Moderate
0.0487,26.9,70,86.44111132825222,1,Moderate
0.0485,26.8,70,85.90132564653769,1,Moderate
0.0418,26.9,70,88.11262295615919,2,Fresh
0.0418,26.9,70,88.11262295615919,2,Fresh
0.0418,26.9,70,88.11262295615919,2,Fresh
0.0435,26.9,70,87.70080125073284,2,Fresh
0.0435,26.9,70,87.70080125073284,2,Fresh
0.0472,26.9,69,86.09019770698977,1,Moderate
0.0472,26.9,69,86.09019770698977,1,Moderate
0.0472,26.9,69,86.09019770698977,1,Moderate
0.0472,26.9,69,86.09019770698977,1,Moderate
0.0455,26.9,69,86.50201941241612,1,Moderate
0.0455,26.9,69,86.50201941241612,1,Moderate
0.0455,26.9,69,86.50201941241612,1,Moderate
0.0455,26.9,70,87.21630512670183,2,Fresh
0.0455,26.9,69,86.50201941241612,1,Moderate
0.0433,26.9,70,87.74925086313593,2,Fresh
0.0433,26.9,69,87.03496514885022,1,Moderate
0.0433,26.9,69,87.03496514885022,1,Moderate
0.0433,26.9,69,87.03496514885022,1,Moderate
0.0433,26.9,69,87.03496514885022,1,Moderate
0.0455,26.9,69,86.50201941241612,1,Moderate
0.0477,26.9,69,85.96907367598202,1,Moderate
0.0477,27.0,69,86.55730897009967,1,Moderate
0.05,27.0,69,86.000138427464,1,Moderate
0.05,27.0,69,86.000138427464,1,Moderate
0.0535,27.0,69,85.15227021040974,1,Moderate
0.0535,27.0,69,85.15227021040974,1,Moderate
0.0535,27.0,69,85.15227021040974,1,Moderate
0.0535,27.0,69,85.15227021040974,1,Moderate
0.0535,27.0,69,85.15227021040974,1,Moderate
0.0535,27.0,69,85.15227021040974,1,Moderate
0.0585,27.0,69,83.94102990033223,1,Moderate
0.0569,27.0,69,84.32862679955703,1,Moderate
0.0585,27.0,69,83.94102990033223,1,Moderate
0.0554,27.0,69,84.69199889258029,1,Moderate
0.0554,27.0,69,84.69199889258029,1,Moderate
0.0554,27.0,69,84.69199889258029,1,Moderate
0.0554,26.8,69,83.515528304345,1,Moderate
0.0554,27.0,69,84.69199889258029,1,Moderate
0.0554,27.0,69,84.69199889258029,1,Moderate
0.054,27.0,69,85.03114617940199,1,Moderate
0.054,27.0,69,85.03114617940199,1,Moderate
0.054,26.9,69,84.44291088528433,1,Moderate
0.054,26.9,69,84.44291088528433,1,Moderate
0.0526,27.0,69,85.3702934662237,1,Moderate
0.0526,27.0,69,85.3702934662237,1,Moderate
0.0526,27.0,69,85.3702934662237,1,Moderate
0.0526,27.0,69,85.3702934662237,1,Moderate
0.0526,27.0,69,85.3702934662237,1,Moderate
0.0526,26.9,69,84.78205817210603,1,Moderate
0.0526,26.9,69,84.78205817210603,1,Moderate
0.0526,26.9,69,84.78205817210603,1,Moderate
0.054,26.9,69,84.44291088528433,1,Moderate
0.054,26.9,69,84.44291088528433,1,Moderate
0.0512,26.9,69,85.12120545892775,1,Moderate
0.0512,26.9,69,85.12120545892775,1,Moderate
0.0512,26.9,69,85.12120545892775,1,Moderate
0.054,26.9,69,84.44291088528433,1,Moderate
0.0526,26.8,69,84.19382287798841,1,Moderate
0.0512,26.9,69,85.12120545892775,1,Moderate
0.0526,26.9,69,84.78205817210603,1,Moderate
0.0526,26.9,69,84.78205817210603,1,Moderate
0.0526,26.9,69,84.78205817210603,1,Moderate
0.0526,26.9,69,84.78205817210603,1,Moderate
0.0526,26.9,69,84.78205817210603,1,Moderate
0.0526,26.9,69,84.78205817210603,1,Moderate
0.0554,26.9,69,84.10376359846262,1,Moderate
0.0526,26.9,69,84.78205817210603,1,Moderate
0.0554,26.9,69,84.10376359846262,1,Moderate
0.0526,26.9,69,84.78205817210603,1,Moderate
0.0685,26.8,79,81.77065012051332,1,Moderate
0.0648,26.8,80,81.95268223568497,1,Moderate
0.0612,26.8,80,82.82477525894078,1,Moderate
0.0612,26.8,80,82.82477525894078,1,Moderate
0.0612,26.8,80,82.82477525894078,1,Moderate
0.0612,27.0,80,84.00124584717607,1,Moderate
0.0612,26.8,80,82.82477525894078,1,Moderate
0.0612,26.8,80,82.82477525894078,1,Moderate
0.0601,26.8,80,83.09124812715784,1,Moderate
0.0601,26.8,80,83.09124812715784,1,Moderate
0.0601,26.8,80,83.09124812715784,1,Moderate
0.0601,26.8,80,83.09124812715784,1,Moderate
0.0601,26.8,80,83.09124812715784,1,Moderate
0.0601,26.8,80,83.09124812715784,1,Moderate
0.0601,26.8,80,83.09124812715784,1,Moderate
0.0601,26.8,80,83.09124812715784,1,Moderate
0.0601,26.8,80,83.09124812715784,1,Moderate
0.0601,26.8,80,83.09124812715784,1,Moderate
0.0685,26.8,80,81.0563644062276,1,Moderate
0.0685,26.8,80,81.0563644062276,1,Moderate
0.0685,26.8,80,81.0563644062276,1,Moderate
0.0685,26.8,80,81.0563644062276,1,Moderate
0.0685,26.8,80,81.0563644062276,1,Moderate
0.0685,26.8,80,81.0563644062276,1,Moderate
0.0685,26.8,80,81.0563644062276,1,Moderate
0.0685,26.2,80,77.5269526415217,0,Not Fresh
0.0685,26.8,80,81.0563644062276,1,Moderate
0.0685,26.8,80,81.0563644062276,1,Moderate
0.0685,26.8,80,81.0563644062276,1,Moderate
0.0685,26.8,80,81.0563644062276,1,Moderate
0.0685,26.8,80,81.0563644062276,1,Moderate
0.0685,26.8,80,81.0563644062276,1,Moderate
0.0635,26.8,80,82.26760471630513,1,Moderate
0.0635,26.8,80,82.26760471630513,1,Moderate
0.0635,26.8,81,81.55331900201942,1,Moderate
0.0635,26.7,81,80.96508370790175,1,Moderate
0.0635,26.7,81,80.96508370790175,1,Moderate
0.0635,26.8,81,81.55331900201942,1,Moderate
0.0635,26.8,81,81.55331900201942,1,Moderate
0.0635,26.8,81,81.55331900201942,1,Moderate
0.0635,26.8,81,81.55331900201942,1,Moderate
0.0635,26.8,81,81.55331900201942,1,Moderate
0.0635,26.9,80,82.85584001042275,1,Moderate
0.0635,26.9,80,82.85584001042275,1,Moderate
0.0601,26.8,80,83.09124812715784,1,Moderate
0.0601,26.8,80,83.09124812715784,1,Moderate
0.0601,26.8,80,83.09124812715784,1,Moderate
0.0601,26.8,80,83.09124812715784,1,Moderate
0.0601,26.9,80,83.67948342127548,1,Moderate
0.0601,26.8,81,82.37696241287212,1,Moderate
0.0601,26.9,80,83.67948342127548,1,Moderate
0.0601,26.9,80,83.67948342127548,1,Moderate
0.0601,26.8,81,82.37696241287212,1,Moderate
0.0601,26.9,80,83.67948342127548,1,Moderate
0.0601,26.8,80,83.09124812715784,1,Moderate
0.0601,26.8,81,82.37696241287212,1,Moderate
0.0655,26.8,81,81.06882287798841,1,Moderate
0.0601,26.8,81,82.37696241287212,1,Moderate
0.0677,26.8,81,80.5358771415543,1,Moderate
0.0685,26.8,81,80.3420786919419,1,Moderate
0.0656,26.8,81,81.04459807178685,1,Moderate
0.0656,26.8,81,81.04459807178685,1,Moderate
0.0656,26.8,81,81.04459807178685,1,Moderate
0.0656,26.8,81,81.04459807178685,1,Moderate
0.0656,26.9,81,81.63283336590449,1,Moderate
0.0656,26.9,81,81.63283336590449,1,Moderate
0.0656,26.8,81,81.04459807178685,1,Moderate
0.0674,26.9,81,81.19678685427657,1,Moderate
0.0674,26.9,81,81.19678685427657,1,Moderate
0.0674,26.9,81,81.19678685427657,1,Moderate
0.0674,26.8,81,80.60855156015894,1,Moderate
0.0674,26.9,81,81.19678685427657,1,Moderate
0.0674,26.9,81,81.19678685427657,1,Moderate
0.0677,26.9,81,81.12411243567193,1,Moderate
0.0755,26.9,80,79.9488632662367,1,Moderate
0.0755,26.9,80,79.9488632662367,1,Moderate
0.0755,26.9,80,79.9488632662367,1,Moderate
0.0755,26.9,81,79.23457755195099,1,Moderate
0.0777,26.8,81,78.11339652139925,1,Moderate
0.0777,26.9,81,78.70163181551689,1,Moderate
0.0777,26.9,81,78.70163181551689,1,Moderate
0.0777,26.9,81,78.70163181551689,1,Moderate
0.0777,26.9,81,78.70163181551689,1,Moderate
0.0777,26.9,81,78.70163181551689,1,Moderate
0.0777,26.9,81,78.70163181551689,1,Moderate
0.0777,26.9,81,78.70163181551689,1,Moderate
0.0777,26.9,81,78.70163181551689,1,Moderate
0.0777,26.9,81,78.70163181551689,1,Moderate
0.0689,26.9,81,80.83341476125332,1,Moderate
0.0689,26.9,81,80.83341476125332,1,Moderate
0.0689,26.8,81,80.24517946713569,1,Moderate
0.0689,26.8,81,80.24517946713569,1,Moderate
0.0689,26.8,81,80.24517946713569,1,Moderate
0.0689,26.9,81,80.83341476125332,1,Moderate
0.0689,26.9,81,80.83341476125332,1,Moderate
0.0689,26.9,81,80.83341476125332,1,Moderate
0.0689,26.9,82,80.1191290469676,1,Moderate
0.0733,26.9,82,79.0532375740994,1,Moderate
0.0733,26.9,82,79.0532375740994,1,Moderate
0.0733,26.9,82,79.0532375740994,1,Moderate
0.0733,26.9,82,79.0532375740994,1,Moderate
0.0733,26.9,82,79.0532375740994,1,Moderate
0.0733,26.9,82,79.0532375740994,1,Moderate
0.0733,26.9,82,79.0532375740994,1,Moderate
0.0733,26.9,82,79.0532375740994,1,Moderate
0.0733,27.0,82,79.64147286821705,1,Moderate
0.0735,27.0,82,79.59302325581396,1,Moderate
0.0712,27.0,82,80.15019379844962,1,Moderate
0.0762,26.9,82,78.35071819425444,1,Moderate
0.0755,27.0,82,79.10852713178295,1,Moderate
0.0772,26.9,82,78.10847013223892,1,Moderate
0.0733,27.0,82,79.64147286821705,1,Moderate
0.0733,27.0,82,79.64147286821705,1,Moderate
0.0712,27.0,82,80.15019379844962,1,Moderate
0.0733,27.0,83,78.92718715393133,1,Moderate
0.0733,27.0,82,79.64147286821705,1,Moderate
0.0733,27.0,83,78.92718715393133,1,Moderate
0.0733,27.0,83,78.92718715393133,1,Moderate
0.0733,27.0,83,78.92718715393133,1,Moderate
0.0733,27.0,82,79.64147286821705,1,Moderate
0.0733,27.0,82,79.64147286821705,1,Moderate
0.0755,26.3,82,74.99088007295941,0,Not Fresh
0.0755,27.0,83,78.39424141749724,1,Moderate
0.0755,27.0,82,79.10852713178295,1,Moderate
0.0755,27.0,83,78.39424141749724,1,Moderate
0.0755,27.0,83,78.39424141749724,1,Moderate
0.0755,27.0,83,78.39424141749724,1,Moderate
0.0855,26.9,83,75.38352550322453,0,Not Fresh
0.0876,26.9,83,74.87480457299198,0,Not Fresh
0.0876,26.9,83,74.87480457299198,0,Not Fresh
0.0876,26.9,84,74.16051885870625,0,Not Fresh
0.0876,26.9,84,74.16051885870625,0,Not Fresh
0.0745,26.9,83,78.04825418539508,1,Moderate
0.0745,27.5,84,74.98102729463878,0,Not Fresh
0.0745,27.4,84,75.56926258875643,0,Not Fresh
0.0745,27.3,83,76.87178359715979,0,Not Fresh
0.0745,27.3,83,76.87178359715979,0,Not Fresh
0.0745,27.3,83,76.87178359715979,0,Not Fresh
0.0809,27.3,83,75.32139600026056,0,Not Fresh
0.0745,27.3,83,76.87178359715979,0,Not Fresh
0.0745,27.3,83,76.87178359715979,0,Not Fresh
0.0745,27.3,83,76.87178359715979,0,Not Fresh
0.0714,27.3,83,77.62275258940785,0,Not Fresh
0.0714,27.3,83,77.62275258940785,0,Not Fresh
0.0714,27.3,83,77.62275258940785,0,Not Fresh
0.0714,27.3,83,77.62275258940785,0,Not Fresh
0.0714,27.3,83,77.62275258940785,0,Not Fresh
0.0714,27.3,83,77.62275258940785,0,Not Fresh
0.0776,27.3,83,76.12081460491173,0,Not Fresh
0.0776,27.3,83,76.12081460491173,0,Not Fresh
0.0776,27.3,83,76.12081460491173,0,Not Fresh
0.0776,27.2,83,76.7090498990294,0,Not Fresh
0.0776,27.3,83,76.12081460491173,0,Not Fresh
0.0776,27.3,83,76.12081460491173,0,Not Fresh
0.0776,27.3,83,76.12081460491173,0,Not Fresh
0.0809,27.2,83,75.90963129437822,0,Not Fresh
0.0809,27.3,83,75.32139600026056,0,Not Fresh
0.0809,27.3,83,75.32139600026056,0,Not Fresh
0.0809,27.3,83,75.32139600026056,0,Not Fresh
0.0776,27.3,83,76.12081460491173,0,Not Fresh
0.0745,27.1,83,78.04825418539508,1,Moderate
0.0745,27.2,83,77.46001889127744,0,Not Fresh
0.0745,27.3,83,76.87178359715979,0,Not Fresh
0.0745,27.2,83,77.46001889127744,0,Not Fresh
0.0745,27.2,83,77.46001889127744,0,Not Fresh
0.0809,27.3,83,75.32139600026056,0,Not Fresh
0.0809,27.2,83,75.90963129437822,0,Not Fresh
0.0809,27.2,83,75.90963129437822,0,Not Fresh
0.0809,27.3,83,75.32139600026056,0,Not Fresh
0.0809,27.2,83,75.90963129437822,0,Not Fresh
0.0809,27.2,83,75.90963129437822,0,Not Fresh
0.0809,27.2,83,75.90963129437822,0,Not Fresh
0.0809,27.2,83,75.90963129437822,0,Not Fresh
0.0809,27.1,83,76.49786658849585,0,Not Fresh
0.0809,27.2,83,75.90963129437822,0,Not Fresh
0.0809,27.1,83,76.49786658849585,0,Not Fresh
0.0809,27.2,83,75.90963129437822,0,Not Fresh
0.0809,27.2,83,75.90963129437822,0,Not Fresh
0.0809,27.1,83,76.49786658849585,0,Not Fresh
0.0809,27.2,83,75.90963129437822,0,Not Fresh
0.0809,27.1,83,76.49786658849585,0,Not Fresh
0.0824,27.1,83,76.1344944954726,0,Not Fresh
0.0874,27.1,83,74.92325418539508,0,Not Fresh
0.0874,27.1,83,74.92325418539508,0,Not Fresh
0.0849,27.1,83,75.52887434043384,0,Not Fresh
0.0849,27.1,83,75.52887434043384,0,Not Fresh
0.0849,27.1,83,75.52887434043384,0,Not Fresh
0.0849,27.1,84,74.81458862614812,0,Not Fresh
0.0849,27.1,84,74.81458862614812,0,Not Fresh
0.0849,27.1,84,74.81458862614812,0,Not Fresh
0.0845,27.1,84,74.91148785095432,0,Not Fresh
0.0885,27.1,84,73.9424956028923,0,Not Fresh
0.0877,27.1,84,74.13629405250471,0,Not Fresh
0.0928,27.1,84,72.90082893622565,0,Not Fresh
0.0928,27.1,84,72.90082893622565,0,Not Fresh
0.0874,27.1,83,74.92325418539508,0,Not Fresh
0.0874,27.0,83,75.51148947951273,0,Not Fresh
0.0874,27.1,83,74.92325418539508,0,Not Fresh
0.0874,27.1,83,74.92325418539508,0,Not Fresh
0.0874,27.1,83,74.92325418539508,0,Not Fresh
0.0976,27.1,83,72.45232395283693,0,Not Fresh
0.0976,27.1,83,72.45232395283693,0,Not Fresh
0.0976,27.2,83,71.86408865871931,0,Not Fresh
0.0976,27.1,83,72.45232395283693,0,Not Fresh
0.0976,27.1,83,72.45232395283693,0,Not Fresh
0.0976,27.1,83,72.45232395283693,0,Not Fresh
0.0976,27.1,83,72.45232395283693,0,Not Fresh
0.0976,27.1,84,71.73803823855123,0,Not Fresh
0.0976,27.1,83,72.45232395283693,0,Not Fresh
0.0976,27.1,84,71.73803823855123,0,Not Fresh
0.0876,27.1,83,74.87480457299198,0,Not Fresh
0.0876,27.1,83,74.87480457299198,0,Not Fresh
0.0876,27.1,83,74.87480457299198,0,Not Fresh
0.0876,27.1,83,74.87480457299198,0,Not Fresh
0.0876,27.1,83,74.87480457299198,0,Not Fresh
0.0876,27.4,84,72.39581297635334,0,Not Fresh
0.0876,27.6,82,72.64791381668945,0,Not Fresh
0.0876,27.6,82,72.64791381668945,0,Not Fresh
0.0876,27.5,82,73.2361491108071,0,Not Fresh
0.0876,27.5,82,73.2361491108071,0,Not Fresh
0.0899,27.4,82,73.26721386228911,0,Not Fresh
0.0899,27.4,83,72.5529281480034,0,Not Fresh
0.0899,27.3,83,73.14116344212104,0,Not Fresh
0.0899,27.3,83,73.14116344212104,0,Not Fresh
0.0899,27.3,83,73.14116344212104,0,Not Fresh
0.0899,27.3,83,73.14116344212104,0,Not Fresh
0.0899,27.3,83,73.14116344212104,0,Not Fresh
0.0889,27.2,83,73.97164679825418,0,Not Fresh
0.0963,27.3,84,70.87649013093609,0,Not Fresh
0.0948,27.2,83,72.54238323236272,0,Not Fresh
0.0948,27.3,84,71.23986222395935,0,Not Fresh
0.0948,27.2,84,71.82809751807699,0,Not Fresh
0.0976,27.2,84,71.14980294443359,0,Not Fresh
0.0976,27.2,84,71.14980294443359,0,Not Fresh
0.0976,27.2,84,71.14980294443359,0,Not Fresh
0.0976,27.2,84,71.14980294443359,0,Not Fresh
0.0976,27.2,84,71.14980294443359,0,Not Fresh
0.0976,27.2,83,71.86408865871931,0,Not Fresh
0.1001,27.2,84,70.54418278939482,0,Not Fresh
0.1001,27.1,84,71.13241808351248,0,Not Fresh
0.1001,27.2,83,71.25846850368055,0,Not Fresh
0.1001,27.2,83,71.25846850368055,0,Not Fresh
0.1001,27.2,83,71.25846850368055,0,Not Fresh
0.1001,27.2,83,71.25846850368055,0,Not Fresh
0.0976,27.2,83,71.86408865871931,0,Not Fresh
0.0985,27.2,83,71.64606540290535,0,Not Fresh
0.0985,27.1,83,72.23430069702297,0,Not Fresh
0.0985,27.1,83,72.23430069702297,0,Not Fresh
0.0985,27.1,83,72.23430069702297,0,Not Fresh
0.0985,28.1,68,67.06623347013222,0,Not Fresh
0.0985,27.9,68,68.24270405836754,0,Not Fresh
0.0985,27.9,68,68.24270405836754,0,Not Fresh
0.1167,27.8,68,64.422024623803,0,Not Fresh
0.1167,27.8,68,64.422024623803,0,Not Fresh
0.1167,27.7,68,65.01025991792065,0,Not Fresh
0.1167,27.6,68,65.5984952120383,0,Not Fresh
0.1167,27.6,68,65.5984952120383,0,Not Fresh
0.1167,27.5,68,66.18673050615594,0,Not Fresh
0.1167,27.5,68,66.18673050615594,0,Not Fresh
