VOC,Temperature,Humidity,actual_vqi,actual_status,pred_class,pred_status,freshness_score,final_price
0.0876,27.6,82,72.64791381668945,Not Fresh,0,Not Fresh,3.0005617013000254,74.79493584630687
0.0455,26.9,69,86.50201941241612,Moderate,1,Moderate,6.576932860288794,82.52753868401363
0.0435,26.9,70,87.70080125073284,Fresh,2,Fresh,9.915813832793477,86.22605420801332
0.0976,27.2,84,71.14980294443359,Not Fresh,0,Not Fresh,3.0013265366040778,74.34626741993415
0.1849,27.2,76,55.71583284476581,Not Fresh,0,Not Fresh,3.001190852177141,69.71594070560688
0.0212,26.7,67,89.78360530258614,Fresh,2,Fresh,9.990085976743105,86.92516756751894
0.0889,27.2,83,73.97164679825418,Not Fresh,0,Not Fresh,3.0013265366040778,75.19282057608034
0.0212,26.2,88,83.27100026056935,Moderate,1,Moderate,6.503081356879193,81.48438143505
0.0212,26.8,67,90.3718405967038,Fresh,2,Fresh,9.990085957900064,87.1016381369112
0.0285,28.9,66,77.88914402970491,Not Fresh,0,Not Fresh,3.19665669738805,76.56339990629951
0.024,26.4,64,85.19774770373265,Moderate,1,Moderate,6.51673063124742,82.07605494236722
0.0212,26.5,69,90.03570614292228,Fresh,2,Fresh,9.995192066324808,87.00590390920149
0.0144,26.5,79,93.11156439319915,Fresh,2,Fresh,9.998677407671094,87.93214672563083
0.0635,26.8,81,81.55331900201942,Moderate,1,Moderate,6.501244927604843,80.96724062821067
0.0776,27.3,83,76.12081460491173,Not Fresh,0,Not Fresh,3.013714777767833,75.84995915924134
0.0526,27.0,69,85.3702934662237,Moderate,1,Moderate,6.501457321076952,82.11254536094405
0.1463,27.5,69,59.73047358478274,Not Fresh,0,Not Fresh,3.002843800099283,70.9219858755341
0.1167,27.6,68,65.5984952120383,Not Fresh,0,Not Fresh,3.002843800099283,72.68239236371078
0.0809,27.2,83,75.90963129437822,Not Fresh,0,Not Fresh,3.0013265366040778,75.77421592491753
0.0674,26.8,81,80.60855156015894,Moderate,1,Moderate,6.501244927604843,80.68381039565253
0.0412,27.1,76,91.11511465051134,Fresh,2,Fresh,9.993175324414894,87.32770971956829
0.0392,27.3,77,89.70885447202134,Fresh,2,Fresh,9.994362360297044,86.90701870190345
0.02,26.2,88,83.56169793498796,Moderate,1,Moderate,6.503081356879193,81.57159073737559
0.0107,26.8,79,95.77258810500946,Fresh,2,Fresh,9.998677391403568,88.73045382290641
0.0472,26.9,69,86.09019770698977,Moderate,1,Moderate,6.513124149329935,82.34018346142686
0.0433,27.0,71,89.05177187153932,Fresh,2,Fresh,9.994883400778393,86.7104149622402
0.0176,26.6,79,92.92460588886719,Fresh,2,Fresh,9.998677407671094,87.87605917433126
