VOC,Temperature,Humidity,actual_vqi,actual_status,pred_class,pred_status,freshness_score,final_price
0.0176,27.4,75.0,94.58546571136131,Fresh,2,Fresh,9.999997836821114,88.3756375502295
0.0176,28.2,69.0,91.45213237802797,Fresh,2,Fresh,9.999997836821114,87.4356375502295
0.128,28.51,57.19,60.91730296827019,Moderate,1,Moderate,6.500012629586176,74.77520352006724
0.0134,26.9,78.0,89.80194472876151,Fresh,2,Fresh,9.999997836821114,86.94058125544957
0.0099,27.4,76.0,95.06567724326167,Fresh,2,Fresh,9.999997836821114,88.51970100979962
0.0125,27.2,76.0,93.42214261344252,Fresh,2,Fresh,9.999997836821114,88.02664062085387
0.0107,26.3,76.0,88.32920504947118,Fresh,2,Fresh,9.999997312888091,86.49875882772945
0.0092,27.4,75.0,96.01842374616172,Fresh,2,Fresh,9.999997836821114,88.80552496066963
0.0125,28.4,71.0,92.78880928010918,Fresh,2,Fresh,9.999997836821114,87.83664062085387
0.0134,28.3,70.0,92.40194472876149,Fresh,2,Fresh,9.999997836821114,87.72058125544957
0.0078,26.3,75.0,89.65725008529515,Fresh,2,Fresh,9.999997312888091,86.89717233847665
0.08,26.95,62.11,77.16563459570112,Moderate,1,Moderate,6.500024293663456,79.64971467237379
0.074,25.42,65.8,72.08417604913001,Moderate,1,Moderate,6.500009461253802,78.1252622759928
0.0144,27.2,77.0,92.2646878198567,Fresh,2,Fresh,9.999997836821114,87.67940418277813
0.0134,28.5,74.0,89.53527806209483,Fresh,2,Fresh,9.999997836821114,86.86058125544956
0.0125,26.5,76.0,89.22214261344253,Fresh,2,Fresh,9.999997312888091,86.76664009692085
0.0212,27.4,71.0,97.30467417263733,Fresh,2,Fresh,9.999997836821114,89.19140008861231
0.136,28.76,56.64,57.59424769703171,Not Fresh,0,Not Fresh,3.0000345266096744,70.27830883571919
0.0125,27.1,76.0,92.82214261344254,Fresh,2,Fresh,9.999997836821114,87.84664062085388
0.0285,28.0,71.0,92.45936540429886,Fresh,2,Fresh,9.999997836821114,87.73780745811078
