VOC,Temperature,Humidity,actual_vqi,actual_status,pred_class,pred_status,freshness_score,final_price
0.0144,27.1,77.0,91.66468781985671,Fresh,2,Fresh,9.981028434354812,87.48043478031182
0.0099,27.6,68.0,95.53234390992833,Fresh,2,Fresh,9.943629540037364,88.60333271301586
0.076,26.11,64.15,74.50799556465371,Moderate,1,Moderate,6.517100975383073,78.86949964477918
0.0134,27.3,77.0,93.03527806209485,Fresh,2,Fresh,9.981028434354812,87.89161185298326
0.073,25.19,66.35,71.33309962470148,Moderate,1,Moderate,6.518095793202519,77.91802568061296
0.0125,26.7,75.0,91.25547594677586,Fresh,2,Fresh,9.979401431628503,87.35604421566126
0.0134,28.3,71.0,93.23527806209484,Fresh,2,Fresh,9.98079406877514,87.9513774874036
0.0144,28.0,65.0,89.8646878198567,Fresh,2,Fresh,9.949817028595135,86.90922337455214
0.0085,26.3,75.0,89.53783691572843,Fresh,2,Fresh,9.978860121569596,86.84021119628812
0.0134,28.3,73.0,91.56861139542816,Fresh,2,Fresh,9.981331964896526,87.45191538352498
0.0165,27.5,73.0,95.83978164448993,Fresh,2,Fresh,9.981331964896526,88.73326645824349
0.0107,26.2,76.0,87.72920504947118,Fresh,2,Fresh,9.978217828786,86.29697934362736
0.0187,28.5,69.0,89.46448311156601,Fresh,2,Fresh,9.963932177750394,86.8032771112202
0.0107,27.4,76.0,94.92920504947116,Fresh,2,Fresh,9.981331964896526,88.46009347973786
0.073,25.35,65.96,71.96809962470148,Moderate,1,Moderate,6.518095793202519,78.10852568061296
0.0176,28.3,65.0,87.51879904469463,Fresh,2,Fresh,9.958058992400765,86.21369870580915
0.072,25.1,66.57,71.14702320027295,Moderate,1,Moderate,6.518461556173861,77.86256851625575
0.02,27.5,73.0,95.24271579665641,Fresh,2,Fresh,9.981331964896526,88.55414670389344
0.088,25.74,63.36,69.58257932446263,Moderate,1,Moderate,6.513936421368271,77.38871021870706
0.128,28.08,58.15,64.29730296827022,Moderate,1,Moderate,6.516149282455444,75.80534017293651
0.0116,28.0,65.0,90.34234049812349,Fresh,2,Fresh,9.949817028595135,87.05251917803218
0.0165,26.8,71.0,94.50644831115662,Fresh,2,Fresh,9.980273991299327,88.33220848464632
0.148,29.44,55.14,50.21716479017398,Not Fresh,0,Not Fresh,3.3044553399086,68.36960477696078
0.088,26.11,62.53,71.11091265779599,Moderate,1,Moderate,6.513249933021143,77.84652373035993
0.0092,28.2,65.0,89.55175707949505,Fresh,2,Fresh,9.949817028595135,86.81534415244364
0.075,25.74,65.03,73.19191914022518,Moderate,1,Moderate,6.51715023862198,78.47472598068954
