VOC,Temperature,Humidity,actual_vqi,actual_status,pred_class,pred_status,freshness_score,final_price
0.071,24.71,67.5,69.75261344251112,Moderate,1,Moderate,6.4948380696412125,77.42062210239456
0.08,26.91,62.22,77.01730126236781,Moderate,1,Moderate,6.517912988625149,79.62310336733549
0.0116,27.0,76.0,92.37567383145685,Fresh,2,Fresh,9.99213905417024,87.7048412036073
0.02,27.4,73.0,95.84271579665644,Fresh,2,Fresh,9.995995105919784,88.7488098449167
0.0187,27.4,73.0,96.06448311156602,Fresh,2,Fresh,9.996009441165766,88.81535437463558
0.072,25.05,66.68,70.93868986693963,Moderate,1,Moderate,6.499369580176138,77.78097654025802
0.088,26.23,62.26,71.60591265779598,Moderate,1,Moderate,6.500515418873359,77.98228921621215
0.0125,27.3,66.0,94.02214261344251,Fresh,2,Fresh,9.985706169256158,88.19234895328891
0.0125,28.4,73.0,91.12214261344252,Fresh,2,Fresh,9.99487196085491,87.33151474488767
0.0335,28.0,71.0,91.60641419310815,Fresh,2,Fresh,9.999978062593552,87.48190232052599
0.0134,26.9,69.0,93.96861139542818,Fresh,2,Fresh,9.987839632767507,88.17842305139595
0.0125,26.7,76.0,90.42214261344252,Fresh,2,Fresh,9.989308542901789,87.11595132693454
0.0212,27.5,76.0,92.53800750597065,Fresh,2,Fresh,9.993852897221604,87.75525514901281
0.02,27.4,71.0,97.5093824633231,Fresh,2,Fresh,9.99997878097295,89.25279351996988
0.075,25.83,64.81,73.54858580689185,Moderate,1,Moderate,6.506143092294597,78.57071883436215
0.0107,26.7,75.0,91.5625383828045,Fresh,2,Fresh,9.990447051346944,87.4592085661883
0.146,29.32,55.41,51.50334527465027,Not Fresh,0,Not Fresh,3.1138307442777826,68.56483432667287
0.088,25.92,62.95,70.320912657796,Moderate,1,Moderate,6.499375463108663,77.59564926044746
0.0187,28.3,70.0,91.49781644489934,Fresh,2,Fresh,9.999981155458878,87.44932608892869
0.0165,27.4,76.0,93.93978164448994,Fresh,2,Fresh,9.99368216706586,88.17561666041284
0.0134,28.3,71.0,93.23527806209484,Fresh,2,Fresh,9.99997957373117,87.97056299235963
0.0116,27.4,76.0,94.77567383145684,Fresh,2,Fresh,9.993492162678987,88.42619431211604
0.0134,26.8,71.0,95.03527806209486,Fresh,2,Fresh,9.990885094758784,88.50146851338725
0.0144,28.1,63.0,87.59802115319002,Fresh,2,Fresh,9.985067277848401,86.2644736238054
0.0125,26.5,76.0,89.22214261344253,Fresh,2,Fresh,9.985568670301308,86.75221145433407
0.0144,26.8,71.0,94.86468781985671,Fresh,2,Fresh,9.990763401274885,88.4501697472319
0.0301,26.8,71.0,92.18642101671786,Fresh,2,Fresh,9.986905106529912,87.64283141154526
