VOC,Temperature,Humidity,actual_vqi,actual_status,pred_class,pred_status,freshness_score,final_price
0.0125,27.2,76.0,93.42214261344252,Fresh,2,Fresh,9.983619188846443,88.0102619728792
0.0107,26.4,76.0,88.92920504947116,Fresh,2,Fresh,9.972057342917461,86.65081885775881
0.0107,28.1,64.0,89.06253838280449,Fresh,2,Fresh,9.966309719801021,86.68507123464238
0.0269,27.9,70.0,92.49897645854658,Fresh,2,Fresh,9.982281191490763,87.73197412905473
0.0212,27.5,74.0,94.20467417263733,Fresh,2,Fresh,9.986381635648689,88.24778388743988
0.08,26.89,62.28,76.9473012623678,Moderate,1,Moderate,6.532034348761458,79.6162247274718
0.0165,28.3,69.0,91.03978164448992,Fresh,2,Fresh,9.98294079245575,87.29487528580273
0.0125,28.2,63.0,87.32214261344251,Fresh,2,Fresh,9.961072749522641,86.1577155335554
0.128,28.14,58.01,63.82063630160353,Moderate,1,Moderate,6.36521871484471,75.51140960532577
0.0125,28.6,71.0,91.58880928010915,Fresh,2,Fresh,9.983066042253384,87.45970882628613
0.0134,28.3,74.0,90.73527806209484,Fresh,2,Fresh,9.984964243468644,87.20554766209709
0.0134,27.3,78.0,92.2019447287615,Fresh,2,Fresh,9.979599829254976,87.64018324788343
0.0125,26.6,76.0,89.82214261344254,Fresh,2,Fresh,9.977397486057484,86.92404027009025
0.024,28.2,71.0,92.02702149437052,Fresh,2,Fresh,9.990274087907,87.59838053621816
0.079,26.86,62.33,76.9795581712726,Moderate,1,Moderate,6.532574368847975,79.62644182022976
0.0116,28.3,71.0,93.5423404981235,Fresh,2,Fresh,9.990377706579416,88.05307985601647
0.0154,27.4,76.0,94.12743091095189,Fresh,2,Fresh,9.984314281886697,88.22254355517227
0.0226,26.8,71.0,93.46584783350393,Fresh,2,Fresh,9.97942521554955,88.01917956560072
0.0187,27.4,73.0,96.06448311156602,Fresh,2,Fresh,9.986676505203473,88.80602143867328
0.0144,27.4,75.0,95.13135448652336,Fresh,2,Fresh,9.985444829587891,88.52485117554491
0.074,25.39,65.85,71.94584271579667,Moderate,1,Moderate,6.5115158789746825,78.09526869371368
0.074,25.56,65.47,72.64917604912999,Moderate,1,Moderate,6.513318894636562,78.30807170937555
0.0134,26.9,78.0,89.80194472876151,Fresh,2,Fresh,9.977428472489123,86.91801189111757
